9.99999998333836e-05	0.999999995000000
0.0403632967948687	0.999185070080538
0.0805611325093323	0.996749669640685
0.120628314406965	0.992697743405985
0.160499861645499	0.987035862778945
0.200111110662401	0.979773210181550
0.239397820046059	0.970921564163241
0.278296274722320	0.960495280298492
0.316743389287417	0.948511267904984
0.354676810319698	0.934988962620118
0.392035017504232	0.919950294880358
0.428757423406276	0.903419654354504
0.464784471731810	0.885423850388605
0.500057733915765	0.865992068526629
0.534520003881304	0.845155823177437
0.568115390816476	0.822948906504798
0.600789409817777	0.799407333623359
0.632489070253610	0.774569284189429
0.663162961704346	0.748475040481325
0.692761337339592	0.721166922069682
0.721236194597466	0.692689217183699
0.748541353035010	0.663088110884607
0.774632529223503	0.632411610162875
0.799467408567203	0.600709466080601
0.823005713929040	0.568033093085386
0.845209270951956	0.534435485626528
0.866042069969977	0.499971132208768
0.885470324408581	0.464695927022996
0.903462525579675	0.428667079297204
0.919989493782291	0.391943020514722
0.935024425626146	0.354583309650208
0.948542937501304	0.316648536577067
0.960523105123442	0.278200223802968
0.970945499090598	0.239300726692815
0.979793216393717	0.200013132340990
0.987051907829903	0.160401157256886
0.992709801273917	0.120529044029649
0.996757720770174	0.0804614571397286
0.999189101414285	0.0402633780862106
1	0
