-0.469166666666667	0.430000000000000	-0.469166666666667	-0.430000000000000
-0.291666666666667	0.565833333333333	-0.291666666666667	-0.565833333333333
0	0.636666666666667	0	-0.636666666666667
0.291666666666667	0.565833333333333	0.291666666666667	-0.565833333333333
0.469166666666667	0.430000000000000	0.469166666666667	-0.430000000000000
0.430000000000000	-0.469166666666667	-0.430000000000000	-0.469166666666667
0.565833333333333	-0.291666666666667	-0.565833333333333	-0.291666666666667
0.636666666666667	0	-0.636666666666667	0
0.565833333333333	0.291666666666667	-0.565833333333333	0.291666666666667
0.430000000000000	0.469166666666667	-0.430000000000000	0.469166666666667
