1	2	26
2	3	27
2	26	27
3	4	28
3	27	28
4	5	29
4	28	29
5	6	30
5	29	30
6	7	31
6	30	31
7	8	32
7	31	32
8	9	33
8	32	33
9	10	34
9	33	34
10	11	35
10	34	35
11	12	36
11	35	36
12	13	37
12	36	37
13	14	38
13	37	38
14	15	39
14	38	39
15	16	40
15	39	40
16	17	41
16	40	41
17	18	42
17	41	42
18	19	43
18	42	43
19	20	44
19	43	44
20	21	45
20	44	45
21	22	46
21	45	46
22	23	47
22	46	47
23	24	48
23	47	48
24	25	49
24	48	49
26	27	51
26	50	51
27	28	52
27	51	52
28	29	53
28	52	53
29	30	54
29	53	54
30	31	55
30	54	55
31	32	56
31	55	56
32	33	57
32	56	57
33	34	58
33	57	58
34	35	59
34	58	59
35	36	60
35	59	60
36	37	61
36	60	61
37	38	62
37	61	62
38	39	63
38	62	63
39	40	64
39	63	64
40	41	65
40	64	65
41	42	66
41	65	66
42	43	67
42	66	67
43	44	68
43	67	68
44	45	69
44	68	69
45	46	70
45	69	70
46	47	71
46	70	71
47	48	72
47	71	72
48	49	73
48	72	73
49	73	74
50	51	75
51	52	76
51	75	76
52	53	77
52	76	77
53	54	78
53	77	78
54	55	79
54	78	79
55	56	80
55	79	80
56	57	81
56	80	81
57	58	82
57	81	82
58	59	83
58	82	83
59	60	84
59	83	84
60	61	85
60	84	85
61	62	86
61	85	86
62	63	87
62	86	87
63	64	88
63	87	88
64	65	89
64	88	89
65	66	90
65	89	90
66	67	91
66	90	91
67	68	92
67	91	92
68	69	93
68	92	93
69	70	94
69	93	94
70	71	95
70	94	95
71	72	96
71	95	96
72	73	97
72	96	97
73	74	98
73	97	98
75	76	100
75	99	100
76	77	101
76	100	101
77	78	102
77	101	102
78	79	103
78	102	103
79	80	104
79	103	104
80	81	105
80	104	105
81	82	106
81	105	106
82	83	107
82	106	107
83	84	108
83	107	108
84	85	109
84	108	109
85	86	110
85	109	110
86	87	111
86	110	111
87	88	112
87	111	112
88	89	113
88	112	113
89	90	114
89	113	114
90	91	115
90	114	115
91	92	116
91	115	116
92	93	117
92	116	117
93	94	118
93	117	118
94	95	119
94	118	119
95	96	120
95	119	120
96	97	121
96	120	121
97	98	122
97	121	122
98	122	123
99	100	124
100	101	125
100	124	125
101	102	126
101	125	126
102	103	127
102	126	127
103	104	128
103	127	128
104	105	129
104	128	129
105	106	130
105	129	130
106	107	131
106	130	131
107	108	132
107	131	132
108	109	133
108	132	133
109	110	134
109	133	134
110	111	135
110	134	135
111	112	136
111	135	136
112	113	137
112	136	137
113	114	138
113	137	138
114	115	139
114	138	139
115	116	140
115	139	140
116	117	141
116	140	141
117	118	142
117	141	142
118	119	143
118	142	143
119	120	144
119	143	144
120	121	145
120	144	145
121	122	146
121	145	146
122	123	147
122	146	147
124	125	149
124	148	149
125	126	150
125	149	150
126	127	151
126	150	151
127	128	152
127	151	152
128	129	153
128	152	153
129	130	154
129	153	154
130	131	155
130	154	155
131	132	156
131	155	156
132	133	157
132	156	157
